image_id,crop_number,ID,step,date,time_utc,datetime,lat,lon,slp,rel_vort_850_smth,image_width_px,image_height_px,png_relative_path,npy_relative_path,source_png_filename,source_png_path,is_matched
Solovieva_PL_crop_00381_ID_120200215530_step_11,381,120200215530,11,2020-02-26,01:00:00,2020-02-26 01:00:00,72.25,35.0,988.65308,23.476,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00381_ID_120200215530_step_11.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00381_ID_120200215530_step_11.npy,crop_00381_ID_120200215530_step_11_9e58f6abf2.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00381_ID_120200215530_step_11_9e58f6abf2.png,True
Solovieva_PL_crop_00383_ID_120200215530_step_12,383,120200215530,12,2020-02-26,02:00:00,2020-02-26 02:00:00,72.5,35.75,988.56433,24.158,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00383_ID_120200215530_step_12.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00383_ID_120200215530_step_12.npy,crop_00383_ID_120200215530_step_12_f0f46f112b.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00383_ID_120200215530_step_12_f0f46f112b.png,True
Solovieva_PL_crop_00388_ID_120200215530_step_15,388,120200215530,15,2020-02-26,05:00:00,2020-02-26 05:00:00,73.25,37.75,988.43121,23.158,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00388_ID_120200215530_step_15.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00388_ID_120200215530_step_15.npy,crop_00388_ID_120200215530_step_15_2f9501bf5b.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00388_ID_120200215530_step_15_2f9501bf5b.png,True
Solovieva_PL_crop_00389_ID_120200215530_step_16,389,120200215530,16,2020-02-26,06:00:00,2020-02-26 06:00:00,73.5,38.5,988.49432,24.698,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00389_ID_120200215530_step_16.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00389_ID_120200215530_step_16.npy,crop_00389_ID_120200215530_step_16_b2f4f44b36.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00389_ID_120200215530_step_16_b2f4f44b36.png,True
Solovieva_PL_crop_00390_ID_120200215530_step_17,390,120200215530,17,2020-02-26,07:00:00,2020-02-26 07:00:00,73.75,39.25,988.59686,25.731,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00390_ID_120200215530_step_17.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00390_ID_120200215530_step_17.npy,crop_00390_ID_120200215530_step_17_a67c86eb63.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00390_ID_120200215530_step_17_a67c86eb63.png,True
Solovieva_PL_crop_00391_ID_120200215530_step_18,391,120200215530,18,2020-02-26,08:00:00,2020-02-26 08:00:00,73.75,40.0,989.0412,25.192,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00391_ID_120200215530_step_18.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00391_ID_120200215530_step_18.npy,crop_00391_ID_120200215530_step_18_c7467d048f.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00391_ID_120200215530_step_18_c7467d048f.png,True
Solovieva_PL_crop_00386_ID_120200215790_step_13,386,120200215790,13,2020-02-26,16:00:00,2020-02-26 16:00:00,61.25,-8.75,987.13123,17.588,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00386_ID_120200215790_step_13.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00386_ID_120200215790_step_13.npy,crop_00386_ID_120200215790_step_13_38b4adec61.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00386_ID_120200215790_step_13_38b4adec61.png,True
Solovieva_PL_crop_00385_ID_120200215910_step_12,385,120200215910,12,2020-02-26,20:00:00,2020-02-26 20:00:00,63.5,-10.25,986.41058,17.638,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00385_ID_120200215910_step_12.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00385_ID_120200215910_step_12.npy,crop_00385_ID_120200215910_step_12_16252c6f6b.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00385_ID_120200215910_step_12_16252c6f6b.png,True
Solovieva_PL_crop_00387_ID_120200215910_step_13,387,120200215910,13,2020-02-26,21:00:00,2020-02-26 21:00:00,63.5,-10.0,986.125,18.02,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00387_ID_120200215910_step_13.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00387_ID_120200215910_step_13.npy,crop_00387_ID_120200215910_step_13_06a7ff236d.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00387_ID_120200215910_step_13_06a7ff236d.png,True
Solovieva_PL_crop_00403_ID_120200216170_step_12,403,120200216170,12,2020-02-27,07:00:00,2020-02-27 07:00:00,62.75,-30.5,985.01312,27.796,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00403_ID_120200216170_step_12.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00403_ID_120200216170_step_12.npy,crop_00403_ID_120200216170_step_12_c76b425104.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00403_ID_120200216170_step_12_c76b425104.png,True
Solovieva_PL_crop_00406_ID_120200216170_step_13,406,120200216170,13,2020-02-27,08:00:00,2020-02-27 08:00:00,62.75,-30.5,985.08313,27.786,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00406_ID_120200216170_step_13.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00406_ID_120200216170_step_13.npy,crop_00406_ID_120200216170_step_13_3a19dfd4b2.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00406_ID_120200216170_step_13_3a19dfd4b2.png,True
Solovieva_PL_crop_00409_ID_120200216170_step_14,409,120200216170,14,2020-02-27,09:00:00,2020-02-27 09:00:00,62.75,-30.25,984.87811,27.766,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00409_ID_120200216170_step_14.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00409_ID_120200216170_step_14.npy,crop_00409_ID_120200216170_step_14_4df6e95e65.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00409_ID_120200216170_step_14_4df6e95e65.png,True
Solovieva_PL_crop_00420_ID_120200216170_step_22,420,120200216170,22,2020-02-27,17:00:00,2020-02-27 17:00:00,63.75,-30.5,983.00623,25.066,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00420_ID_120200216170_step_22.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00420_ID_120200216170_step_22.npy,crop_00420_ID_120200216170_step_22_d440dfe6fd.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00420_ID_120200216170_step_22_d440dfe6fd.png,True
Solovieva_PL_crop_00444_ID_120200216170_step_36,444,120200216170,36,2020-02-28,07:00:00,2020-02-28 07:00:00,61.25,-35.5,980.83313,26.15300000000001,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00444_ID_120200216170_step_36.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00444_ID_120200216170_step_36.npy,crop_00444_ID_120200216170_step_36_f4a7e20c9a.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00444_ID_120200216170_step_36_f4a7e20c9a.png,True
Solovieva_PL_crop_00447_ID_120200216170_step_37,447,120200216170,37,2020-02-28,08:00:00,2020-02-28 08:00:00,61.0,-35.25,980.745,26.544,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00447_ID_120200216170_step_37.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00447_ID_120200216170_step_37.npy,crop_00447_ID_120200216170_step_37_610fb91dbd.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00447_ID_120200216170_step_37_610fb91dbd.png,True
Solovieva_PL_crop_00458_ID_120200216170_step_48,458,120200216170,48,2020-02-28,19:00:00,2020-02-28 19:00:00,59.25,-32.0,979.34186,24.21,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00458_ID_120200216170_step_48.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00458_ID_120200216170_step_48.npy,crop_00458_ID_120200216170_step_48_cdc564757f.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00458_ID_120200216170_step_48_cdc564757f.png,True
Solovieva_PL_crop_00397_ID_120200216280_step_10,397,120200216280,10,2020-02-27,08:00:00,2020-02-27 08:00:00,70.5,18.25,987.45563,31.981,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00397_ID_120200216280_step_10.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00397_ID_120200216280_step_10.npy,crop_00397_ID_120200216280_step_10_8ab2cc4d78.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00397_ID_120200216280_step_10_8ab2cc4d78.png,True
Solovieva_PL_crop_00404_ID_120200216280_step_12,404,120200216280,12,2020-02-27,10:00:00,2020-02-27 10:00:00,70.5,18.25,987.39746,33.075,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00404_ID_120200216280_step_12.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00404_ID_120200216280_step_12.npy,crop_00404_ID_120200216280_step_12_7c66c1a8b0.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00404_ID_120200216280_step_12_7c66c1a8b0.png,True
Solovieva_PL_crop_00394_ID_120200216340_step_0,394,120200216340,0,2020-02-27,00:00:00,2020-02-27 00:00:00,58.5,-38.0,992.6275,25.766,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00394_ID_120200216340_step_0.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00394_ID_120200216340_step_0.npy,crop_00394_ID_120200216340_step_0_b8ee52d36f.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00394_ID_120200216340_step_0_b8ee52d36f.png,True
Solovieva_PL_crop_00401_ID_120200216340_step_11,401,120200216340,11,2020-02-27,11:00:00,2020-02-27 11:00:00,58.5,-31.75,990.89496,21.671,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00401_ID_120200216340_step_11.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00401_ID_120200216340_step_11.npy,crop_00401_ID_120200216340_step_11_526de28487.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00401_ID_120200216340_step_11_526de28487.png,True
Solovieva_PL_crop_00405_ID_120200216340_step_12,405,120200216340,12,2020-02-27,12:00:00,2020-02-27 12:00:00,58.75,-30.75,989.98187,21.353000000000005,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00405_ID_120200216340_step_12.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00405_ID_120200216340_step_12.npy,crop_00405_ID_120200216340_step_12_5758a209f7.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00405_ID_120200216340_step_12_5758a209f7.png,True
Solovieva_PL_crop_00407_ID_120200216340_step_13,407,120200216340,13,2020-02-27,13:00:00,2020-02-27 13:00:00,59.0,-29.75,989.50311,21.057,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00407_ID_120200216340_step_13.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00407_ID_120200216340_step_13.npy,crop_00407_ID_120200216340_step_13_592afe8e7f.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00407_ID_120200216340_step_13_592afe8e7f.png,True
Solovieva_PL_crop_00411_ID_120200216380_step_14,411,120200216380,14,2020-02-27,14:00:00,2020-02-27 14:00:00,61.25,-21.75,986.52435,29.603,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00411_ID_120200216380_step_14.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00411_ID_120200216380_step_14.npy,crop_00411_ID_120200216380_step_14_0f46b1463e.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00411_ID_120200216380_step_14_0f46b1463e.png,True
Solovieva_PL_crop_00412_ID_120200216400_step_14,412,120200216400,14,2020-02-27,15:00:00,2020-02-27 15:00:00,77.5,40.0,985.20563,25.841,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00412_ID_120200216400_step_14.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00412_ID_120200216400_step_14.npy,crop_00412_ID_120200216400_step_14_e437d4650d.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00412_ID_120200216400_step_14_e437d4650d.png,True
Solovieva_PL_crop_00414_ID_120200216400_step_16,414,120200216400,16,2020-02-27,17:00:00,2020-02-27 17:00:00,77.5,40.5,985.14996,27.781,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00414_ID_120200216400_step_16.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00414_ID_120200216400_step_16.npy,crop_00414_ID_120200216400_step_16_85246f9874.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00414_ID_120200216400_step_16_85246f9874.png,True
Solovieva_PL_crop_00415_ID_120200216400_step_17,415,120200216400,17,2020-02-27,18:00:00,2020-02-27 18:00:00,77.5,40.75,985.25873,26.421,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00415_ID_120200216400_step_17.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00415_ID_120200216400_step_17.npy,crop_00415_ID_120200216400_step_17_c846ff887a.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00415_ID_120200216400_step_17_c846ff887a.png,True
Solovieva_PL_crop_00417_ID_120200216400_step_18,417,120200216400,18,2020-02-27,19:00:00,2020-02-27 19:00:00,77.5,41.25,985.21307,24.698,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00417_ID_120200216400_step_18.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00417_ID_120200216400_step_18.npy,crop_00417_ID_120200216400_step_18_890b8725d3.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00417_ID_120200216400_step_18_890b8725d3.png,True
Solovieva_PL_crop_00418_ID_120200216400_step_19,418,120200216400,19,2020-02-27,20:00:00,2020-02-27 20:00:00,77.5,41.75,985.505,23.507,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00418_ID_120200216400_step_19.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00418_ID_120200216400_step_19.npy,crop_00418_ID_120200216400_step_19_aa40445cd4.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00418_ID_120200216400_step_19_aa40445cd4.png,True
Solovieva_PL_crop_00454_ID_120200216400_step_42,454,120200216400,42,2020-02-28,19:00:00,2020-02-28 19:00:00,78.75,58.0,990.56183,21.92,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00454_ID_120200216400_step_42.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00454_ID_120200216400_step_42.npy,crop_00454_ID_120200216400_step_42_9aef30afaf.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00454_ID_120200216400_step_42_9aef30afaf.png,True
Solovieva_PL_crop_00398_ID_120200216700_step_10,398,120200216700,10,2020-02-27,22:00:00,2020-02-27 22:00:00,57.25,7.75,996.92188,19.585,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00398_ID_120200216700_step_10.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00398_ID_120200216700_step_10.npy,crop_00398_ID_120200216700_step_10_3fc52d59fd.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00398_ID_120200216700_step_10_3fc52d59fd.png,True
Solovieva_PL_crop_00402_ID_120200216700_step_11,402,120200216700,11,2020-02-27,23:00:00,2020-02-27 23:00:00,57.25,8.0,997.2475,19.213,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00402_ID_120200216700_step_11.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00402_ID_120200216700_step_11.npy,crop_00402_ID_120200216700_step_11_dbd8e865ad.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00402_ID_120200216700_step_11_dbd8e865ad.png,True
Solovieva_PL_crop_00399_ID_120200216770_step_10,399,120200216770,10,2020-02-27,23:00:00,2020-02-27 23:00:00,68.5,9.25,984.87372,31.596000000000004,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00399_ID_120200216770_step_10.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00399_ID_120200216770_step_10.npy,crop_00399_ID_120200216770_step_10_70438b8553.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00399_ID_120200216770_step_10_70438b8553.png,True
Solovieva_PL_crop_00427_ID_120200216770_step_11,427,120200216770,11,2020-02-28,00:00:00,2020-02-28 00:00:00,68.5,10.0,985.08246,32.127,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00427_ID_120200216770_step_11.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00427_ID_120200216770_step_11.npy,crop_00427_ID_120200216770_step_11_c5df1d6413.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00427_ID_120200216770_step_11_c5df1d6413.png,True
Solovieva_PL_crop_00424_ID_120200216800_step_9,424,120200216800,9,2020-02-28,00:00:00,2020-02-28 00:00:00,73.25,52.5,991.08246,17.889000000000003,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00424_ID_120200216800_step_9.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00424_ID_120200216800_step_9.npy,crop_00424_ID_120200216800_step_9_7a9f375a18.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00424_ID_120200216800_step_9_7a9f375a18.png,True
Solovieva_PL_crop_00396_ID_120200216810_step_1,396,120200216810,1,2020-02-27,17:00:00,2020-02-27 17:00:00,60.5,-47.25,1001.91748,27.223000000000003,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00396_ID_120200216810_step_1.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00396_ID_120200216810_step_1.npy,crop_00396_ID_120200216810_step_1_c42cb0898e.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00396_ID_120200216810_step_1_c42cb0898e.png,True
Solovieva_PL_crop_00433_ID_120200216810_step_13,433,120200216810,13,2020-02-28,05:00:00,2020-02-28 05:00:00,57.0,-40.0,995.84558,16.985,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00433_ID_120200216810_step_13.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00433_ID_120200216810_step_13.npy,crop_00433_ID_120200216810_step_13_d8efff6b08.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00433_ID_120200216810_step_13_d8efff6b08.png,True
Solovieva_PL_crop_00435_ID_120200216960_step_14,435,120200216960,14,2020-02-28,11:00:00,2020-02-28 11:00:00,64.5,-28.25,981.14935,23.991,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00435_ID_120200216960_step_14.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00435_ID_120200216960_step_14.npy,crop_00435_ID_120200216960_step_14_bf32d26eae.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00435_ID_120200216960_step_14_bf32d26eae.png,True
Solovieva_PL_crop_00436_ID_120200216960_step_22,436,120200216960,22,2020-02-28,19:00:00,2020-02-28 19:00:00,63.0,-33.25,979.5481,27.294,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00436_ID_120200216960_step_22.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00436_ID_120200216960_step_22.npy,crop_00436_ID_120200216960_step_22_40fdda8d35.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00436_ID_120200216960_step_22_40fdda8d35.png,True
Solovieva_PL_crop_00437_ID_120200216960_step_23,437,120200216960,23,2020-02-28,20:00:00,2020-02-28 20:00:00,62.5,-33.5,979.57996,26.243,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00437_ID_120200216960_step_23.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00437_ID_120200216960_step_23.npy,crop_00437_ID_120200216960_step_23_5fc07d8624.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00437_ID_120200216960_step_23_5fc07d8624.png,True
Solovieva_PL_crop_00439_ID_120200216960_step_24,439,120200216960,24,2020-02-28,21:00:00,2020-02-28 21:00:00,62.0,-33.75,979.36871,25.02,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00439_ID_120200216960_step_24.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00439_ID_120200216960_step_24.npy,crop_00439_ID_120200216960_step_24_7b3635907e.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00439_ID_120200216960_step_24_7b3635907e.png,True
Solovieva_PL_crop_00425_ID_120200217310_step_9,425,120200217310,9,2020-02-28,17:00:00,2020-02-28 17:00:00,71.75,16.0,987.46875,37.832,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00425_ID_120200217310_step_9.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00425_ID_120200217310_step_9.npy,crop_00425_ID_120200217310_step_9_9e48c7717f.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00425_ID_120200217310_step_9_9e48c7717f.png,True
Solovieva_PL_crop_00426_ID_120200217310_step_10,426,120200217310,10,2020-02-28,18:00:00,2020-02-28 18:00:00,71.75,16.25,987.74249,38.499,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00426_ID_120200217310_step_10.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00426_ID_120200217310_step_10.npy,crop_00426_ID_120200217310_step_10_4847a26386.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00426_ID_120200217310_step_10_4847a26386.png,True
Solovieva_PL_crop_00428_ID_120200217310_step_11,428,120200217310,11,2020-02-28,19:00:00,2020-02-28 19:00:00,72.0,17.25,987.73438,39.781,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00428_ID_120200217310_step_11.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00428_ID_120200217310_step_11.npy,crop_00428_ID_120200217310_step_11_6255852f11.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00428_ID_120200217310_step_11_6255852f11.png,True
Solovieva_PL_crop_00431_ID_120200217310_step_12,431,120200217310,12,2020-02-28,20:00:00,2020-02-28 20:00:00,72.0,17.25,988.06,40.366,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00431_ID_120200217310_step_12.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00431_ID_120200217310_step_12.npy,crop_00431_ID_120200217310_step_12_d6b486a034.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00431_ID_120200217310_step_12_d6b486a034.png,True
Solovieva_PL_crop_00455_ID_120200217310_step_19,455,120200217310,19,2020-02-29,03:00:00,2020-02-29 03:00:00,73.0,21.25,988.25995,33.86300000000001,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00455_ID_120200217310_step_19.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00455_ID_120200217310_step_19.npy,crop_00455_ID_120200217310_step_19_a2b8f8d0a4.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00455_ID_120200217310_step_19_a2b8f8d0a4.png,True
Solovieva_PL_crop_00456_ID_120200217310_step_20,456,120200217310,20,2020-02-29,04:00:00,2020-02-29 04:00:00,73.0,21.0,988.43182,34.061,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00456_ID_120200217310_step_20.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00456_ID_120200217310_step_20.npy,crop_00456_ID_120200217310_step_20_438bf26120.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00456_ID_120200217310_step_20_438bf26120.png,True
Solovieva_PL_crop_00460_ID_120200217310_step_34,460,120200217310,34,2020-02-29,18:00:00,2020-02-29 18:00:00,74.25,22.5,986.53687,34.89,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00460_ID_120200217310_step_34.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00460_ID_120200217310_step_34.npy,crop_00460_ID_120200217310_step_34_6d7fb3b333.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00460_ID_120200217310_step_34_6d7fb3b333.png,True
Solovieva_PL_crop_00461_ID_120200217310_step_35,461,120200217310,35,2020-02-29,19:00:00,2020-02-29 19:00:00,74.25,20.5,991.49432,33.586,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00461_ID_120200217310_step_35.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00461_ID_120200217310_step_35.npy,crop_00461_ID_120200217310_step_35_dc18bce269.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00461_ID_120200217310_step_35_dc18bce269.png,True
Solovieva_PL_crop_00464_ID_120200217310_step_37,464,120200217310,37,2020-02-29,21:00:00,2020-02-29 21:00:00,74.25,19.25,993.53998,35.19,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00464_ID_120200217310_step_37.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00464_ID_120200217310_step_37.npy,crop_00464_ID_120200217310_step_37_a7a414ae8e.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00464_ID_120200217310_step_37_a7a414ae8e.png,True
Solovieva_PL_crop_00468_ID_120200218240_step_23,468,120200218240,23,2020-03-01,09:00:00,2020-03-01 09:00:00,63.5,-36.25,976.48749,26.861,512,512,Solovieva_diploma_PL_training_images/png/Solovieva_PL_crop_00468_ID_120200218240_step_23.png,Solovieva_diploma_PL_training_images/npy/Solovieva_PL_crop_00468_ID_120200218240_step_23.npy,crop_00468_ID_120200218240_step_23_4a1b07b5d8.png,/content/drive/MyDrive/sentinel3/SLSTR/ml_manual_crops_010526/png/crop_00468_ID_120200218240_step_23_4a1b07b5d8.png,True
